,CommentCount,DownVotes,Reputation,Score,UpVotes,ViewCount,Views,outliers,postId,userId
23066,8,0,913,1,2,350.0,653,CommentCount,9817,3595
23101,12,2,3773,17,360,,343,CommentCount,12036,3601
23108,8,2,3773,15,360,,343,CommentCount,14185,3601
23126,8,2,3773,5,360,,343,CommentCount,18568,3601
23135,10,2,3773,3,360,,343,CommentCount,23321,3601
23137,12,2,3773,2,360,,343,CommentCount,27035,3601
23174,9,0,116,3,0,137.0,4,CommentCount,8036,3625
23195,9,0,168,1,16,161.0,48,CommentCount,12460,3651
23215,10,0,429,0,7,64.0,57,CommentCount,51671,3671
23216,17,0,6,1,0,228.0,1,CommentCount,8156,3672
23217,8,0,148,9,0,564.0,1,CommentCount,8157,3673
23238,10,0,131,1,2,213.0,5,CommentCount,11895,3691
23241,10,0,131,0,2,172.0,5,CommentCount,26234,3691
23242,8,0,218,10,4,570.0,14,CommentCount,8213,3693
23303,9,0,46,4,13,205.0,24,CommentCount,8380,3744
23343,12,7,1391,8,237,133.0,589,CommentCount,24977,3748
23393,8,1,246,2,1,,8,CommentCount,12830,3774
23404,10,0,418,12,2,3292.0,39,CommentCount,17781,3786
23482,10,0,83,7,17,143.0,23,CommentCount,91226,3812
23519,9,0,179,0,5,,55,CommentCount,8917,3834
23682,9,0,186,1,0,88.0,17,CommentCount,45334,3899
23686,12,0,186,1,0,177.0,17,CommentCount,63096,3899
23703,10,1,476,2,363,2095.0,181,CommentCount,9895,3903
23723,8,1,476,4,363,,181,CommentCount,18007,3903
23737,10,1,476,4,363,527.0,181,CommentCount,28368,3903
23742,8,1,476,0,363,344.0,181,CommentCount,32725,3903
23803,8,7,2481,3,337,,456,CommentCount,9241,3911
23924,8,0,857,1,61,,98,CommentCount,80557,3919
23967,11,0,136,7,0,2253.0,4,CommentCount,9068,3993
23974,10,0,119,1,30,457.0,22,CommentCount,22291,4001
24006,10,0,41,8,0,600.0,2,CommentCount,9201,4038
24030,8,1,389,4,411,143.0,37,CommentCount,9841,4048
24031,8,1,389,3,411,,37,CommentCount,10244,4048
24042,12,1,389,1,411,98.0,37,CommentCount,69092,4048
24063,10,0,51,10,0,993.0,6,CommentCount,9276,4059
24143,10,0,261,2,8,723.0,19,CommentCount,21429,4127
24164,11,0,38,7,0,1848.0,6,CommentCount,9501,4146
24198,9,0,44,8,0,976.0,3,CommentCount,9549,4167
24228,14,0,126,4,20,1114.0,11,CommentCount,45444,4208
24293,10,56,19585,7,155,,6948,CommentCount,10462,4253
24307,12,56,19585,4,155,,6948,CommentCount,11344,4253
24308,10,56,19585,4,155,,6948,CommentCount,11482,4253
24310,9,56,19585,3,155,,6948,CommentCount,11514,4253
24357,11,56,19585,8,155,,6948,CommentCount,18245,4253
24430,8,56,19585,1,155,,6948,CommentCount,49024,4253
24439,9,56,19585,2,155,,6948,CommentCount,51658,4253
24445,9,56,19585,1,155,,6948,CommentCount,55765,4253
24449,11,56,19585,3,155,,6948,CommentCount,57613,4253
24477,9,56,19585,2,155,,6948,CommentCount,63127,4253
24479,8,56,19585,4,155,,6948,CommentCount,63847,4253
24559,13,56,19585,3,155,,6948,CommentCount,71748,4253
24616,18,56,19585,10,155,,6948,CommentCount,90705,4253
24621,12,56,19585,1,155,,6948,CommentCount,91200,4253
24638,8,56,19585,3,155,,6948,CommentCount,95384,4253
24652,8,56,19585,2,155,,6948,CommentCount,97259,4253
24667,9,56,19585,3,155,,6948,CommentCount,103152,4253
24669,10,56,19585,4,155,,6948,CommentCount,103537,4253
24673,8,56,19585,3,155,,6948,CommentCount,104535,4253
24694,9,56,19585,4,155,,6948,CommentCount,108764,4253
24710,8,56,19585,3,155,,6948,CommentCount,112767,4253
24712,13,56,19585,1,155,,6948,CommentCount,113044,4253
24731,8,56,19585,3,155,,6948,CommentCount,115254,4253
24787,12,6,6461,2,186,,434,CommentCount,12184,4257
24803,9,6,6461,7,186,,434,CommentCount,12931,4257
24845,8,6,6461,1,186,,434,CommentCount,17003,4257
24852,8,6,6461,2,186,,434,CommentCount,17895,4257
24890,8,6,6461,3,186,,434,CommentCount,56371,4257
24966,9,0,517,4,40,2029.0,64,CommentCount,9879,4290
24992,9,0,517,3,40,509.0,64,CommentCount,65877,4290
25014,9,2,246,3,1586,255.0,31,CommentCount,12193,4319
25027,14,0,507,3,36,,83,CommentCount,11839,4325
25105,13,0,87,-2,2,371.0,53,CommentCount,44464,4344
25223,8,3,8164,15,194,,611,CommentCount,16338,4376
25249,8,3,8164,7,194,,611,CommentCount,21359,4376
25289,28,0,64,8,0,277.0,4,CommentCount,10121,4383
25315,8,0,16,3,0,3574.0,2,CommentCount,10204,4420
25367,8,0,29,-1,3,,12,CommentCount,10891,4446
25372,14,0,213,18,3,294.0,13,CommentCount,10295,4456
25373,9,0,213,4,3,109.0,13,CommentCount,69169,4456
25407,11,3,1376,1,449,,169,CommentCount,27968,4479
25555,14,0,1015,4,2,519.0,190,CommentCount,12826,4496
25558,9,0,1015,0,2,475.0,190,CommentCount,13301,4496
25563,9,0,91,3,0,8614.0,20,CommentCount,10420,4497
25572,11,0,242,0,0,1716.0,36,CommentCount,12039,4498
25573,15,0,242,18,0,18281.0,36,CommentCount,12900,4498
25613,10,4,25123,1,582,,1245,CommentCount,12011,4505
25657,11,4,25123,11,582,,1245,CommentCount,13646,4505
25744,10,4,25123,2,582,,1245,CommentCount,21063,4505
25791,11,4,25123,18,582,,1245,CommentCount,27965,4505
25803,9,4,25123,6,582,,1245,CommentCount,29216,4505
25817,8,4,25123,9,582,,1245,CommentCount,31390,4505
25820,8,4,25123,0,582,,1245,CommentCount,31451,4505
25852,8,4,25123,3,582,,1245,CommentCount,34715,4505
26030,10,4,25123,1,582,,1245,CommentCount,59645,4505
26060,8,4,25123,7,582,,1245,CommentCount,63287,4505
26226,13,4,25123,3,582,,1245,CommentCount,109738,4505
26248,20,0,206,1,13,138.0,19,CommentCount,28887,4507
26250,8,0,101,12,14,,8,CommentCount,23850,4510
26390,14,0,405,0,18,327.0,36,CommentCount,74197,4581
26399,11,0,140,7,7,288.0,10,CommentCount,20834,4593
26405,8,11,8814,0,314,,516,CommentCount,10772,4598
26411,8,11,8814,11,314,,516,CommentCount,14000,4598
26430,9,11,8814,12,314,,516,CommentCount,27744,4598
26444,8,11,8814,4,314,,516,CommentCount,32058,4598
26450,10,11,8814,1,314,,516,CommentCount,34693,4598
26451,8,11,8814,5,314,,516,CommentCount,34697,4598
26497,8,11,8814,2,314,,516,CommentCount,50437,4598
26608,10,11,8814,5,314,,516,CommentCount,86267,4598
26610,16,11,8814,1,314,,516,CommentCount,86390,4598
26617,23,11,8814,3,314,,516,CommentCount,88298,4598
26700,8,0,65,8,0,563.0,11,CommentCount,10847,4627
26724,12,0,179,7,0,532.0,25,CommentCount,10981,4670
26789,9,0,145,1,2,857.0,10,CommentCount,11043,4693
26797,8,0,408,1,12,4591.0,90,CommentCount,11079,4701
26798,14,0,408,3,12,589.0,90,CommentCount,11113,4701
26816,8,0,408,0,12,,90,CommentCount,36357,4701
26831,8,0,240,11,11,1263.0,44,CommentCount,34396,4705
26852,9,0,100,13,4,3191.0,5,CommentCount,13172,4727
26893,9,15,829,10,115,,110,CommentCount,92152,4737
26958,9,0,128,1,5,186.0,8,CommentCount,17654,4756
26959,9,0,128,2,5,562.0,8,CommentCount,19845,4756
26978,10,0,414,3,20,26.0,41,CommentCount,90499,4764
26980,10,0,414,15,20,239.0,41,CommentCount,93099,4764
27001,10,0,596,25,17,794.0,47,CommentCount,70150,4769
27003,17,0,105,12,2,527.0,25,CommentCount,11289,4770
27035,11,0,51,10,0,2529.0,3,CommentCount,11372,4805
27047,11,0,330,1,3,187.0,104,CommentCount,31519,4810
27049,12,4,2052,4,505,,159,CommentCount,11921,4812
27070,8,4,2052,14,505,,159,CommentCount,33289,4812
27083,10,4,2052,1,505,,159,CommentCount,41857,4812
27086,14,4,2052,2,505,,159,CommentCount,41886,4812
27090,8,4,2052,1,505,,159,CommentCount,45323,4812
27131,9,1,637,6,146,386.0,32,CommentCount,63978,4829
27143,8,0,133,5,1,307.0,5,CommentCount,67571,4842
27176,9,412,17791,6,2122,,5927,CommentCount,12518,4856
27179,8,412,17791,2,2122,,5927,CommentCount,12595,4856
27183,8,412,17791,17,2122,,5927,CommentCount,13269,4856
27199,8,412,17791,3,2122,,5927,CommentCount,13719,4856
27202,8,412,17791,5,2122,,5927,CommentCount,14298,4856
27210,14,412,17791,1,2122,,5927,CommentCount,14432,4856
27216,13,412,17791,3,2122,,5927,CommentCount,14764,4856
27221,12,412,17791,8,2122,,5927,CommentCount,14920,4856
27239,8,412,17791,2,2122,,5927,CommentCount,20650,4856
27246,8,412,17791,5,2122,,5927,CommentCount,21584,4856
27250,8,412,17791,10,2122,,5927,CommentCount,22327,4856
27262,12,412,17791,16,2122,517.0,5927,CommentCount,24324,4856
27273,9,412,17791,3,2122,,5927,CommentCount,26861,4856
27279,10,412,17791,3,2122,,5927,CommentCount,27403,4856
27288,8,412,17791,8,2122,,5927,CommentCount,27870,4856
27289,8,412,17791,18,2122,,5927,CommentCount,27984,4856
27349,12,412,17791,12,2122,,5927,CommentCount,29566,4856
27350,9,412,17791,11,2122,,5927,CommentCount,29644,4856
27354,10,412,17791,42,2122,,5927,CommentCount,29783,4856
27356,19,412,17791,14,2122,,5927,CommentCount,30153,4856
27358,35,412,17791,12,2122,,5927,CommentCount,30160,4856
27362,10,412,17791,9,2122,,5927,CommentCount,30311,4856
27370,10,412,17791,18,2122,,5927,CommentCount,30600,4856
27372,9,412,17791,5,2122,,5927,CommentCount,30746,4856
27378,9,412,17791,16,2122,,5927,CommentCount,31017,4856
27382,12,412,17791,16,2122,,5927,CommentCount,31241,4856
27383,9,412,17791,4,2122,,5927,CommentCount,31365,4856
27384,12,412,17791,3,2122,,5927,CommentCount,31382,4856
27387,8,412,17791,5,2122,,5927,CommentCount,31578,4856
27388,8,412,17791,28,2122,,5927,CommentCount,31634,4856
27389,10,412,17791,9,2122,,5927,CommentCount,31694,4856
27390,19,412,17791,15,2122,,5927,CommentCount,31825,4856
27400,19,412,17791,6,2122,,5927,CommentCount,32473,4856
27402,8,412,17791,9,2122,,5927,CommentCount,32549,4856
27420,10,412,17791,4,2122,,5927,CommentCount,35130,4856
27425,16,412,17791,3,2122,,5927,CommentCount,47691,4856
27427,11,412,17791,7,2122,353.0,5927,CommentCount,47864,4856
27430,8,412,17791,4,2122,130.0,5927,CommentCount,51950,4856
27473,8,3,3544,6,358,,460,CommentCount,38702,4862
27479,11,3,3544,2,358,,460,CommentCount,50022,4862
27494,8,3,3544,43,358,,460,CommentCount,63163,4862
27533,12,0,377,0,25,51.0,55,CommentCount,103671,4864
27544,9,15,1183,4,157,1706.0,140,CommentCount,14504,4872
27548,8,15,1183,3,157,102.0,140,CommentCount,22091,4872
27554,8,15,1183,59,157,,140,CommentCount,26370,4872
27564,11,0,391,8,3,463.0,15,CommentCount,11565,4881
27588,16,0,208,31,4,2476.0,8,CommentCount,11609,4895
27730,8,0,138,7,6,297.0,3,CommentCount,11848,4988
27734,8,0,464,3,428,875.0,90,CommentCount,11887,5003
27737,9,0,464,2,428,799.0,90,CommentCount,12067,5003
27764,8,0,929,1,17,,82,CommentCount,13224,5020
27828,11,11,669,7,89,,74,CommentCount,14811,5055
27867,8,0,275,6,6,406.0,58,CommentCount,32056,5111
27875,9,0,275,1,6,248.0,58,CommentCount,32852,5111
27904,12,0,181,6,0,3162.0,20,CommentCount,12796,5137
27905,11,0,181,6,0,566.0,20,CommentCount,13497,5137
27944,13,1,742,9,28,334.0,175,CommentCount,32945,5176
27953,8,1,742,3,28,79.0,175,CommentCount,59965,5176
27991,10,0,583,0,57,,286,CommentCount,22789,5191
28019,15,0,143,4,8,4024.0,15,CommentCount,12397,5193
28023,10,0,11,-2,0,,16,CommentCount,12457,5195
28034,15,0,196,3,1,,12,CommentCount,12450,5210
28045,10,0,184,10,35,392.0,131,CommentCount,24586,5221
28067,20,2,739,20,14,1183.0,49,CommentCount,13494,5234
28112,12,1,1621,1,174,,249,CommentCount,14001,5256
28117,8,1,1621,5,174,,249,CommentCount,14070,5256
28153,11,1,911,6,75,201.0,88,CommentCount,24782,5264
28157,15,1,911,0,75,,88,CommentCount,25959,5264
28179,17,1,911,3,75,71.0,88,CommentCount,102628,5264
28204,9,1,480,6,23,718.0,85,CommentCount,12756,5280
28229,8,0,191,0,10,93.0,31,CommentCount,13922,5288
28285,8,0,510,5,47,335.0,38,CommentCount,26107,5321
28291,10,0,510,2,47,287.0,38,CommentCount,29582,5321
28315,13,13,1863,3,224,,238,CommentCount,29695,5339
28326,9,13,1863,5,224,208.0,238,CommentCount,35183,5339
28334,9,13,1863,16,224,293.0,238,CommentCount,44319,5339
28344,16,13,1863,7,224,,238,CommentCount,56054,5339
28352,9,13,1863,9,224,,238,CommentCount,67511,5339
28415,8,0,228,7,2,795.0,65,CommentCount,27741,5373
28440,9,0,146,6,7,475.0,55,CommentCount,13014,5392
28441,9,0,146,2,7,2717.0,55,CommentCount,13275,5392
28459,11,0,177,2,0,865.0,70,CommentCount,14457,5397
28487,9,0,407,1,40,832.0,164,CommentCount,13550,5405
28504,8,0,407,3,40,3599.0,164,CommentCount,14872,5405
28509,8,0,407,2,40,723.0,164,CommentCount,15261,5405
28527,8,0,407,2,40,426.0,164,CommentCount,18123,5405
28549,8,0,407,4,40,424.0,164,CommentCount,20822,5405
28577,9,0,134,0,54,29.0,45,CommentCount,95278,5419
28588,8,0,21,4,0,157.0,4,CommentCount,13136,5427
28634,9,1,1855,10,406,697.0,294,CommentCount,29241,5429
28671,11,0,153,6,1,893.0,1,CommentCount,17219,5456
28719,14,0,439,2,38,255.0,73,CommentCount,16872,5471
28726,8,0,121,6,4,,10,CommentCount,13270,5473
28793,9,0,54,1,2,347.0,12,CommentCount,20315,5497
28794,10,0,54,3,2,307.0,12,CommentCount,30436,5497
28821,9,7,1403,0,161,129.0,323,CommentCount,14719,5509
28825,8,7,1403,3,161,525.0,323,CommentCount,15730,5509
28831,8,7,1403,13,161,,323,CommentCount,15886,5509
28834,8,7,1403,1,161,,323,CommentCount,19273,5509
28840,9,7,1403,-1,161,1475.0,323,CommentCount,22850,5509
28847,10,7,1403,2,161,,323,CommentCount,31554,5509
28850,11,7,1403,5,161,,323,CommentCount,34276,5509
28852,11,7,1403,14,161,,323,CommentCount,38295,5509
28859,9,7,1403,0,161,243.0,323,CommentCount,40456,5509
28866,9,7,1403,2,161,,323,CommentCount,47971,5509
28868,11,7,1403,3,161,982.0,323,CommentCount,48688,5509
28870,11,7,1403,3,161,293.0,323,CommentCount,48739,5509
28877,8,7,1403,6,161,364.0,323,CommentCount,61756,5509
28893,8,7,1403,4,161,121.0,323,CommentCount,78354,5509
28898,17,7,1403,4,161,134.0,323,CommentCount,90702,5509
28930,8,0,244,2,10,38.0,9,CommentCount,104633,5536
28941,10,0,267,5,16,,34,CommentCount,13930,5539
28970,8,0,482,0,4,415.0,70,CommentCount,62983,5546
28976,10,0,121,4,0,947.0,4,CommentCount,13499,5548
29031,8,14,2091,1,2923,,233,CommentCount,17092,5594
29039,11,14,2091,31,2923,,233,CommentCount,17606,5594
29040,13,14,2091,7,2923,,233,CommentCount,17707,5594
29044,9,14,2091,7,2923,,233,CommentCount,18756,5594
29059,9,0,159,5,1,256.0,7,CommentCount,87447,5607
29108,12,0,226,9,15,,30,CommentCount,14929,5641
29109,8,0,226,2,15,,30,CommentCount,15300,5641
29125,9,0,421,3,1,,96,CommentCount,13775,5654
29188,17,0,98,1,1,,21,CommentCount,73996,5706
29217,10,5,414,1,15,,67,CommentCount,15152,5729
29242,12,16,15236,1,705,,2252,CommentCount,14060,5739
29243,9,16,15236,3,705,,2252,CommentCount,14065,5739
29312,11,16,15236,2,705,,2252,CommentCount,20285,5739
29313,9,16,15236,13,705,1285.0,2252,CommentCount,20543,5739
29357,18,16,15236,33,705,,2252,CommentCount,26318,5739
29493,10,16,15236,10,705,,2252,CommentCount,43356,5739
29554,8,16,15236,7,705,,2252,CommentCount,56888,5739
29583,9,16,15236,8,705,,2252,CommentCount,68367,5739
29605,10,16,15236,7,705,179.0,2252,CommentCount,88398,5739
29664,11,0,446,3,20,,77,CommentCount,44154,5764
29671,9,0,116,10,0,,1,CommentCount,14083,5766
29681,10,0,121,4,1,193.0,5,CommentCount,14106,5774
29732,11,0,1053,1,0,,166,CommentCount,34061,5792
29734,17,0,281,8,3,5307.0,36,CommentCount,3438,5793
29770,8,0,58,1,0,71.0,4,CommentCount,80877,5805
29778,10,0,23,4,1,514.0,25,CommentCount,14400,5825
29811,12,4,2452,8,242,,199,CommentCount,74353,5829
29813,9,4,2452,3,242,,199,CommentCount,76091,5829
29830,11,4,2452,7,242,,199,CommentCount,113636,5829
29852,18,0,133,6,1,685.0,5,CommentCount,14220,5835
29877,10,18,11489,6,683,,1319,CommentCount,14418,5836
29916,8,18,11489,11,683,,1319,CommentCount,15767,5836
29946,19,18,11489,3,683,,1319,CommentCount,17030,5836
29951,8,18,11489,32,683,,1319,CommentCount,17153,5836
29960,8,18,11489,11,683,162.0,1319,CommentCount,17850,5836
30038,8,18,11489,17,683,,1319,CommentCount,34144,5836
30039,9,18,11489,4,683,192.0,1319,CommentCount,34414,5836
30062,8,18,11489,2,683,,1319,CommentCount,45806,5836
30070,8,18,11489,1,683,,1319,CommentCount,48524,5836
30091,8,18,11489,1,683,,1319,CommentCount,71484,5836
30103,8,18,11489,135,683,,1319,CommentCount,83262,5836
30119,8,0,754,1,28,566.0,74,CommentCount,14355,5837
30155,10,0,146,9,2,830.0,2,CommentCount,14301,5841
30156,15,0,9,1,0,172.0,2,CommentCount,14310,5845
30158,19,0,21,4,0,337.0,3,CommentCount,14315,5849
30183,10,2,4546,4,201,,361,CommentCount,14874,5862
30188,11,2,4546,14,201,,361,CommentCount,15134,5862
30206,8,2,4546,1,201,,361,CommentCount,16017,5862
30208,13,2,4546,3,201,,361,CommentCount,16031,5862
30223,8,2,4546,4,201,,361,CommentCount,16232,5862
30236,8,2,4546,7,201,,361,CommentCount,16866,5862
30269,10,2,4546,2,201,,361,CommentCount,17487,5862
30273,8,1,549,5,40,10430.0,105,CommentCount,14377,5864
30397,8,0,228,3,13,2414.0,34,CommentCount,14643,5931
30400,12,0,228,3,13,253.0,34,CommentCount,30461,5931
30467,9,1,1200,3,53,,94,CommentCount,14845,6000
30469,8,1,1200,1,53,,94,CommentCount,14960,6000
30476,9,1,1200,1,53,,94,CommentCount,24579,6000
30498,8,0,295,14,7,3505.0,18,CommentCount,14856,6003
30584,9,40,5837,11,3481,,638,CommentCount,61027,6029
30635,11,40,5837,1,3481,,638,CommentCount,63612,6029
30640,12,40,5837,5,3481,,638,CommentCount,64013,6029
30641,11,40,5837,1,3481,,638,CommentCount,64086,6029
30646,8,40,5837,2,3481,,638,CommentCount,64462,6029
30661,15,40,5837,1,3481,,638,CommentCount,65102,6029
30663,11,40,5837,2,3481,,638,CommentCount,65429,6029
30698,8,0,65,7,1,229.0,19,CommentCount,34970,6040
30730,9,3,365,1,13,142.0,73,CommentCount,27402,6072
30741,12,3,365,1,13,194.0,73,CommentCount,62209,6072
30743,8,3,365,3,13,104.0,73,CommentCount,64754,6072
30749,9,0,176,8,15,727.0,51,CommentCount,16321,6076
30803,14,0,78,6,0,659.0,16,CommentCount,15007,6087
30861,8,2,719,1,113,3503.0,321,CommentCount,18693,6096
30952,9,0,116,8,3,216.0,13,CommentCount,86472,6133
30967,10,0,140,3,4,120.0,5,CommentCount,97896,6142
30986,10,0,96,8,8,893.0,32,CommentCount,33562,6153
31019,9,0,213,5,9,,34,CommentCount,43074,6174
31043,9,0,128,4,4,246.0,11,CommentCount,15285,6191
31075,8,0,121,3,4,165.0,4,CommentCount,64710,6231
31087,12,0,131,0,3,42.0,14,CommentCount,74469,6244
31097,8,0,85,0,3,302.0,38,CommentCount,15343,6245
31105,9,0,233,5,7,,30,CommentCount,15704,6246
31227,8,0,196,1,4,70.0,14,CommentCount,38742,6301
31289,8,0,292,1,3,389.0,39,CommentCount,20189,6355
31305,13,0,20,1,1,135.0,3,CommentCount,90735,6358
31335,10,7,515,13,120,1589.0,111,CommentCount,22572,6369
31421,8,0,234,0,91,43.0,43,CommentCount,26345,6432
31430,9,0,234,0,91,122.0,43,CommentCount,67470,6432
31479,10,0,1396,0,93,,117,CommentCount,16970,6446
31488,10,0,1396,0,93,,117,CommentCount,18147,6446
31530,9,0,840,1,0,80.0,31,CommentCount,110842,6476
31536,13,0,840,8,0,,31,CommentCount,111664,6476
31591,8,3,511,2,33,188.0,356,CommentCount,16742,6489
31598,10,3,511,12,33,360.0,356,CommentCount,17407,6489
31605,8,3,511,0,33,368.0,356,CommentCount,23032,6489
31611,8,3,511,-19,33,271.0,356,CommentCount,55822,6489
31633,11,0,55,1,25,420.0,8,CommentCount,35615,6512
31735,9,3,1453,2,111,,241,CommentCount,18242,6552
31793,8,1,470,9,93,,64,CommentCount,16459,6577
31799,11,1,470,4,93,447.0,64,CommentCount,32620,6577
31847,8,0,111,22,0,5523.0,6,CommentCount,16381,6620
31899,8,88,9429,6,167,,1534,CommentCount,20652,6633
31905,16,88,9429,-4,167,,1534,CommentCount,21240,6633
32077,13,0,126,5,0,1206.0,2,CommentCount,16413,6634
32084,10,0,890,2,43,143.0,61,CommentCount,17559,6637
32092,9,0,890,1,43,131.0,61,CommentCount,22255,6637
32111,12,0,149,1,0,55.0,7,CommentCount,89769,6639
32215,8,0,94,2,0,387.0,36,CommentCount,16562,6673
32222,10,0,94,1,0,684.0,36,CommentCount,17068,6673
32262,12,0,273,0,3,78.0,18,CommentCount,61579,6720
32276,8,2,821,11,32,,98,CommentCount,16922,6723
32289,8,2,821,1,32,75.0,98,CommentCount,18847,6723
32321,8,0,53,5,0,146.0,6,CommentCount,16815,6742
32405,8,0,11,1,0,905.0,4,CommentCount,16916,6778
32429,8,1,573,3,66,,59,CommentCount,30685,6793
32435,30,1,573,-1,66,,59,CommentCount,105656,6793
32474,12,2,355,2,6,,19,CommentCount,100898,6828
32553,11,0,128,0,1,75.0,12,CommentCount,79465,6854
32631,11,0,592,3,148,1577.0,83,CommentCount,18490,6884
32633,8,0,592,0,148,,83,CommentCount,18675,6884
32670,8,27,1178,3,454,494.0,334,CommentCount,17160,6897
32689,21,27,1178,2,454,181.0,334,CommentCount,28538,6897
32708,10,27,1178,2,454,127.0,334,CommentCount,35469,6897
32723,14,0,148,7,13,919.0,3,CommentCount,19952,6899
32760,9,2,1299,5,165,508.0,385,CommentCount,44434,6920
32782,10,2,1299,1,165,137.0,385,CommentCount,82473,6920
32825,8,0,66,6,1,658.0,4,CommentCount,17294,6945
32826,8,0,66,0,1,70.0,4,CommentCount,80315,6945
32830,12,1,252,5,34,249.0,29,CommentCount,17608,6946
32840,8,1,252,2,34,155.0,29,CommentCount,64552,6946
32841,8,1,252,2,34,43.0,29,CommentCount,67111,6946
32844,8,1,252,2,34,42.0,29,CommentCount,91971,6946
32879,11,11,2413,1,152,,266,CommentCount,18288,6961
32880,8,11,2413,1,152,,266,CommentCount,18472,6961
32915,9,11,2413,2,152,170.0,266,CommentCount,49987,6961
32941,8,11,2413,3,152,,266,CommentCount,64565,6961
32966,10,0,441,0,2,385.0,148,CommentCount,1507,6967
32967,10,0,441,40,2,39667.0,148,CommentCount,17336,6967
32991,8,0,138,6,1,749.0,14,CommentCount,22188,6979
33001,10,0,591,1,19,,64,CommentCount,18698,6993
33010,9,0,16,3,0,764.0,2,CommentCount,17424,6997
33029,17,0,56,11,0,1518.0,17,CommentCount,17455,7014
33033,10,0,363,18,16,681.0,49,CommentCount,17633,7025
33042,8,0,118,3,1,1563.0,4,CommentCount,17488,7028
33059,9,0,67,0,2,,5,CommentCount,17508,7041
33090,8,0,254,2,6,207.0,40,CommentCount,21920,7064
33092,8,0,254,3,6,755.0,40,CommentCount,25359,7064
33095,10,0,254,2,6,304.0,40,CommentCount,26741,7064
33118,8,21,7663,3,550,,878,CommentCount,22389,7071
33130,8,21,7663,5,550,195.0,878,CommentCount,24388,7071
33138,8,21,7663,3,550,,878,CommentCount,25402,7071
33143,8,21,7663,1,550,,878,CommentCount,25691,7071
33146,9,21,7663,0,550,,878,CommentCount,26233,7071
33176,18,21,7663,1,550,,878,CommentCount,38062,7071
33184,9,21,7663,1,550,,878,CommentCount,40463,7071
33213,10,21,7663,3,550,,878,CommentCount,45300,7071
33227,8,21,7663,3,550,,878,CommentCount,48957,7071
33235,12,21,7663,2,550,,878,CommentCount,50008,7071
33239,9,21,7663,1,550,,878,CommentCount,50555,7071
33250,9,21,7663,3,550,,878,CommentCount,54755,7071
33259,11,21,7663,10,550,,878,CommentCount,56338,7071
33270,12,21,7663,3,550,,878,CommentCount,60900,7071
33349,9,21,7663,3,550,,878,CommentCount,94884,7071
33354,10,21,7663,2,550,,878,CommentCount,96670,7071
33397,13,0,87,0,4,,33,CommentCount,26481,7086
33476,10,0,145,3,22,119.0,27,CommentCount,17782,7146
33486,11,0,123,2,11,,14,CommentCount,17806,7159
33520,8,0,589,1,106,,32,CommentCount,37562,7170
33521,15,0,589,0,106,,32,CommentCount,38145,7170
33566,9,0,179,2,13,2238.0,13,CommentCount,24662,7194
33569,9,0,179,2,13,146.0,13,CommentCount,34740,7194
33579,8,0,1006,1,9,,53,CommentCount,18250,7199
33584,8,0,1006,4,9,,53,CommentCount,18592,7199
33631,11,63,5430,1,463,,1604,CommentCount,19056,7224
33648,9,63,5430,11,463,,1604,CommentCount,21227,7224
33666,13,63,5430,5,463,,1604,CommentCount,22259,7224
33681,9,63,5430,3,463,,1604,CommentCount,23259,7224
33696,12,63,5430,13,463,520.0,1604,CommentCount,29616,7224
33717,16,63,5430,2,463,,1604,CommentCount,43524,7224
33735,8,0,21,4,0,3005.0,15,CommentCount,18152,7234
33754,16,2,832,9,47,2025.0,80,CommentCount,18709,7244
33758,8,2,832,1,47,1258.0,80,CommentCount,51470,7244
33789,9,56,6216,7,625,,338,CommentCount,21478,7250
33879,9,56,6216,8,625,,338,CommentCount,63301,7250
33886,8,56,6216,4,625,,338,CommentCount,66076,7250
33948,13,0,317,9,9,4338.0,34,CommentCount,21395,7255
33952,8,0,317,4,9,439.0,34,CommentCount,50068,7255
33953,11,0,317,0,9,,34,CommentCount,50122,7255
33965,11,0,32,28,16,1190.0,20,CommentCount,23225,7258
33968,10,0,32,1,16,128.0,20,CommentCount,103774,7258
34044,10,125,37083,10,8641,,5554,CommentCount,20007,7290
34049,10,125,37083,16,8641,,5554,CommentCount,20455,7290
34059,15,125,37083,98,8641,,5554,CommentCount,20856,7290
34072,8,125,37083,2,8641,,5554,CommentCount,21824,7290
34078,10,125,37083,4,8641,,5554,CommentCount,22140,7290
34082,9,125,37083,2,8641,,5554,CommentCount,22316,7290
34083,17,125,37083,22,8641,,5554,CommentCount,22350,7290
34112,9,125,37083,24,8641,,5554,CommentCount,24080,7290
34126,11,125,37083,7,8641,,5554,CommentCount,24823,7290
34146,12,125,37083,7,8641,,5554,CommentCount,26304,7290
34150,11,125,37083,1,8641,,5554,CommentCount,26503,7290
34192,9,125,37083,3,8641,,5554,CommentCount,28822,7290
34195,11,125,37083,9,8641,,5554,CommentCount,29042,7290
34203,8,125,37083,4,8641,,5554,CommentCount,30040,7290
34213,8,125,37083,3,8641,,5554,CommentCount,30774,7290
34215,11,125,37083,140,8641,,5554,CommentCount,30909,7290
34246,10,125,37083,1,8641,,5554,CommentCount,32877,7290
34253,9,125,37083,9,8641,,5554,CommentCount,33202,7290
34268,30,125,37083,69,8641,,5554,CommentCount,33781,7290
34280,10,125,37083,1,8641,,5554,CommentCount,34801,7290
